audio,audio_filepath,speaker,transcript
5028632961_419355_419356_35516,../Data/audio/phn/voices/5028632961_419355_419356_35516.ogg,5028632961,050 4945674
5028632961_419425_419426_35430,../Data/audio/phn/voices/5028632961_419425_419426_35430.ogg,5028632961,050 9635857
5028632961_419429_419430_35666,../Data/audio/phn/voices/5028632961_419429_419430_35666.ogg,5028632961,055 1531445
5028632961_419499_419500_36059,../Data/audio/phn/voices/5028632961_419499_419500_36059.ogg,5028632961,099 2581923
5028632961_419527_419528_35799,../Data/audio/phn/voices/5028632961_419527_419528_35799.ogg,5028632961,070 3437552
5028632961_419756_419757_35716,../Data/audio/phn/voices/5028632961_419756_419757_35716.ogg,5028632961,055 1438534
5028632961_419822_419823_35752,../Data/audio/phn/voices/5028632961_419822_419823_35752.ogg,5028632961,055 8651799
5028632961_419992_419995_35753,../Data/audio/phn/voices/5028632961_419992_419995_35753.ogg,5028632961,055 6914339
5028632961_420158_420160_35870,../Data/audio/phn/voices/5028632961_420158_420160_35870.ogg,5028632961,070 7181679
5028632961_420200_420206_35535,../Data/audio/phn/voices/5028632961_420200_420206_35535.ogg,5028632961,050 5189614
5028632961_420222_420228_36018,../Data/audio/phn/voices/5028632961_420222_420228_36018.ogg,5028632961,077 7565229
5028632961_420597_420604_36090,../Data/audio/phn/voices/5028632961_420597_420604_36090.ogg,5028632961,099 3671916
5028632961_420749_420750_35424,../Data/audio/phn/voices/5028632961_420749_420750_35424.ogg,5028632961,050 2218134
954206432_420907_420912_35426,../Data/audio/phn/voices/954206432_420907_420912_35426.ogg,954206432,050 1387254
954206432_420923_420926_35833,../Data/audio/phn/voices/954206432_420923_420926_35833.ogg,954206432,070 5121593
954206432_421001_421006_35847,../Data/audio/phn/voices/954206432_421001_421006_35847.ogg,954206432,070 4898227
954206432_421017_421022_36134,../Data/audio/phn/voices/954206432_421017_421022_36134.ogg,954206432,099 1113917
954206432_421106_421107_35692,../Data/audio/phn/voices/954206432_421106_421107_35692.ogg,954206432,055 9844192
5028632961_421248_421251_35867,../Data/audio/phn/voices/5028632961_421248_421251_35867.ogg,5028632961,070 7248472
5028632961_421387_421389_35645,../Data/audio/phn/voices/5028632961_421387_421389_35645.ogg,5028632961,051 5684233
5028632961_421554_421555_35982,../Data/audio/phn/voices/5028632961_421554_421555_35982.ogg,5028632961,077 7632896
5028632961_421564_421565_35179,../Data/audio/phn/voices/5028632961_421564_421565_35179.ogg,5028632961,010 5323754
954206432_421725_421728_35746,../Data/audio/phn/voices/954206432_421725_421728_35746.ogg,954206432,055 6736816
671891258_421920_421929_35404,../Data/audio/phn/voices/671891258_421920_421929_35404.ogg,671891258,012 9637362
671891258_422279_422281_35699,../Data/audio/phn/voices/671891258_422279_422281_35699.ogg,671891258,055 2926996
671891258_422387_422390_35853,../Data/audio/phn/voices/671891258_422387_422390_35853.ogg,671891258,070 9362117
314849420_422489_422490_35689,../Data/audio/phn/voices/314849420_422489_422490_35689.ogg,314849420,055 3517873
671891258_422688_422731_35497,../Data/audio/phn/voices/671891258_422688_422731_35497.ogg,671891258,050 5227222
671891258_422734_422735_35472,../Data/audio/phn/voices/671891258_422734_422735_35472.ogg,671891258,050 4439358
671891258_422798_422799_36098,../Data/audio/phn/voices/671891258_422798_422799_36098.ogg,671891258,099 4816722
671891258_422818_422819_35322,../Data/audio/phn/voices/671891258_422818_422819_35322.ogg,671891258,012 5548618
640339050_422899_422902_35578,../Data/audio/phn/voices/640339050_422899_422902_35578.ogg,640339050,051 4894626
314849420_423450_423451_35192,../Data/audio/phn/voices/314849420_423450_423451_35192.ogg,314849420,010 8242836
892642911_423607_423608_35605,../Data/audio/phn/voices/892642911_423607_423608_35605.ogg,892642911,051 3455777
892642911_423611_423612_35483,../Data/audio/phn/voices/892642911_423611_423612_35483.ogg,892642911,050 6671475
892642911_423633_423634_35289,../Data/audio/phn/voices/892642911_423633_423634_35289.ogg,892642911,012 7119278
892642911_423807_423808_35359,../Data/audio/phn/voices/892642911_423807_423808_35359.ogg,892642911,012 5183796
892642911_424111_424112_36008,../Data/audio/phn/voices/892642911_424111_424112_36008.ogg,892642911,077 2732773
892642911_424129_424130_35673,../Data/audio/phn/voices/892642911_424129_424130_35673.ogg,892642911,055 3779854
892642911_424171_424172_35809,../Data/audio/phn/voices/892642911_424171_424172_35809.ogg,892642911,070 8578771
892642911_424215_424216_35876,../Data/audio/phn/voices/892642911_424215_424216_35876.ogg,892642911,070 1963848
1268975918_425166_425167_35881,../Data/audio/phn/voices/1268975918_425166_425167_35881.ogg,1268975918,070 6143686
1268975918_425240_425241_35556,../Data/audio/phn/voices/1268975918_425240_425241_35556.ogg,1268975918,051 8364659
1268975918_425312_425313_35963,../Data/audio/phn/voices/1268975918_425312_425313_35963.ogg,1268975918,077 2277894
1268975918_425316_425317_35677,../Data/audio/phn/voices/1268975918_425316_425317_35677.ogg,1268975918,055 8926471
1268975918_425364_425365_35229,../Data/audio/phn/voices/1268975918_425364_425365_35229.ogg,1268975918,010 9931561
1268975918_425495_425496_35225,../Data/audio/phn/voices/1268975918_425495_425496_35225.ogg,1268975918,010 3262619
1268975918_425554_425555_35325,../Data/audio/phn/voices/1268975918_425554_425555_35325.ogg,1268975918,012 7214961
1268975918_425837_425838_35895,../Data/audio/phn/voices/1268975918_425837_425838_35895.ogg,1268975918,070 8465428
1268975918_425871_425872_35220,../Data/audio/phn/voices/1268975918_425871_425872_35220.ogg,1268975918,010 5338222
1268975918_425891_425892_36095,../Data/audio/phn/voices/1268975918_425891_425892_36095.ogg,1268975918,099 8982424
1268975918_425961_425962_35924,../Data/audio/phn/voices/1268975918_425961_425962_35924.ogg,1268975918,077 8747978
1268975918_425963_425964_35554,../Data/audio/phn/voices/1268975918_425963_425964_35554.ogg,1268975918,051 2883153
1268975918_426071_426072_36032,../Data/audio/phn/voices/1268975918_426071_426072_36032.ogg,1268975918,099 7452918
954206432_426093_426094_35773,../Data/audio/phn/voices/954206432_426093_426094_35773.ogg,954206432,055 5783931
954206432_426146_426147_35935,../Data/audio/phn/voices/954206432_426146_426147_35935.ogg,954206432,077 7119571
1268975918_426085_426157_35399,../Data/audio/phn/voices/1268975918_426085_426157_35399.ogg,1268975918,012 2643672
1268975918_426220_426221_35269,../Data/audio/phn/voices/1268975918_426220_426221_35269.ogg,1268975918,010 2864684
1268975918_426248_426249_35550,../Data/audio/phn/voices/1268975918_426248_426249_35550.ogg,1268975918,051 6139557
1268975918_426272_426273_35492,../Data/audio/phn/voices/1268975918_426272_426273_35492.ogg,1268975918,050 7655424
1268975918_426340_426341_35822,../Data/audio/phn/voices/1268975918_426340_426341_35822.ogg,1268975918,070 2267946
1268975918_426360_426361_35207,../Data/audio/phn/voices/1268975918_426360_426361_35207.ogg,1268975918,010 7426487
1268975918_426514_426515_35377,../Data/audio/phn/voices/1268975918_426514_426515_35377.ogg,1268975918,012 2988534
1268975918_426518_426519_35672,../Data/audio/phn/voices/1268975918_426518_426519_35672.ogg,1268975918,055 6864976
1268975918_426663_426664_35903,../Data/audio/phn/voices/1268975918_426663_426664_35903.ogg,1268975918,070 3659451
919361428_427031_427032_35334,../Data/audio/phn/voices/919361428_427031_427032_35334.ogg,919361428,012 8946541
919361428_427207_427208_35260,../Data/audio/phn/voices/919361428_427207_427208_35260.ogg,919361428,010 2978314
919361428_427211_427212_35165,../Data/audio/phn/voices/919361428_427211_427212_35165.ogg,919361428,010 9948599
919361428_427395_427396_35311,../Data/audio/phn/voices/919361428_427395_427396_35311.ogg,919361428,012 7629394
919361428_427569_427570_35456,../Data/audio/phn/voices/919361428_427569_427570_35456.ogg,919361428,050 2415495
919361428_427571_427572_35782,../Data/audio/phn/voices/919361428_427571_427572_35782.ogg,919361428,055 1365914
919361428_427587_427588_36066,../Data/audio/phn/voices/919361428_427587_427588_36066.ogg,919361428,099 7662597
919361428_427613_427614_36123,../Data/audio/phn/voices/919361428_427613_427614_36123.ogg,919361428,099 2728445
919361428_427651_427652_36097,../Data/audio/phn/voices/919361428_427651_427652_36097.ogg,919361428,099 5568126
919361428_427699_427700_35706,../Data/audio/phn/voices/919361428_427699_427700_35706.ogg,919361428,055 8593266
919361428_427703_427704_35498,../Data/audio/phn/voices/919361428_427703_427704_35498.ogg,919361428,050 2622339
919361428_427731_427732_35205,../Data/audio/phn/voices/919361428_427731_427732_35205.ogg,919361428,010 7847594
919361428_427789_427790_35496,../Data/audio/phn/voices/919361428_427789_427790_35496.ogg,919361428,050 4663853
919361428_427823_427824_35779,../Data/audio/phn/voices/919361428_427823_427824_35779.ogg,919361428,055 6261968
919361428_427829_427830_35948,../Data/audio/phn/voices/919361428_427829_427830_35948.ogg,919361428,077 6721353
1878274529_427995_427996_35547,../Data/audio/phn/voices/1878274529_427995_427996_35547.ogg,1878274529,051 9789957
1878274529_428011_428012_35965,../Data/audio/phn/voices/1878274529_428011_428012_35965.ogg,1878274529,077 3843473
1878274529_428027_428028_35898,../Data/audio/phn/voices/1878274529_428027_428028_35898.ogg,1878274529,070 4786532
1082554792_428447_428448_35182,../Data/audio/phn/voices/1082554792_428447_428448_35182.ogg,1082554792,010 4859249
1043664892_428545_428546_35323,../Data/audio/phn/voices/1043664892_428545_428546_35323.ogg,1043664892,012 4232914
1043664892_428595_428596_35300,../Data/audio/phn/voices/1043664892_428595_428596_35300.ogg,1043664892,012 9429684
1043664892_428613_428614_36049,../Data/audio/phn/voices/1043664892_428613_428614_36049.ogg,1043664892,099 7328556
1043664892_428789_428790_35234,../Data/audio/phn/voices/1043664892_428789_428790_35234.ogg,1043664892,010 5634993
1043664892_428807_428808_35805,../Data/audio/phn/voices/1043664892_428807_428808_35805.ogg,1043664892,070 4518414
1043664892_428831_428832_35245,../Data/audio/phn/voices/1043664892_428831_428832_35245.ogg,1043664892,010 7498297
1043664892_428859_428860_35784,../Data/audio/phn/voices/1043664892_428859_428860_35784.ogg,1043664892,070 4676598
1043664892_429115_429116_35783,../Data/audio/phn/voices/1043664892_429115_429116_35783.ogg,1043664892,055 2368837
1043664892_429145_429146_35780,../Data/audio/phn/voices/1043664892_429145_429146_35780.ogg,1043664892,055 4577781
1043664892_429191_429192_35896,../Data/audio/phn/voices/1043664892_429191_429192_35896.ogg,1043664892,070 6229985
919361428_429243_429244_35519,../Data/audio/phn/voices/919361428_429243_429244_35519.ogg,919361428,050 7443114
919361428_429247_429248_35290,../Data/audio/phn/voices/919361428_429247_429248_35290.ogg,919361428,012 7744751
1043664892_429283_429286_35956,../Data/audio/phn/voices/1043664892_429283_429286_35956.ogg,1043664892,077 8426994
1043664892_429335_429339_35214,../Data/audio/phn/voices/1043664892_429335_429339_35214.ogg,1043664892,010 9992143
919361428_429506_429509_35579,../Data/audio/phn/voices/919361428_429506_429509_35579.ogg,919361428,051 7976111
919361428_429564_429568_35540,../Data/audio/phn/voices/919361428_429564_429568_35540.ogg,919361428,051 8649896
1043664892_429636_429637_35966,../Data/audio/phn/voices/1043664892_429636_429637_35966.ogg,1043664892,077 9583484
919361428_429634_429639_35964,../Data/audio/phn/voices/919361428_429634_429639_35964.ogg,919361428,077 8796946
919361428_429672_429675_35634,../Data/audio/phn/voices/919361428_429672_429675_35634.ogg,919361428,051 2469644
1043664892_429772_429773_35455,../Data/audio/phn/voices/1043664892_429772_429773_35455.ogg,1043664892,050 7599984
1043664892_429810_429815_35536,../Data/audio/phn/voices/1043664892_429810_429815_35536.ogg,1043664892,051 5317227
919361428_429890_429893_35744,../Data/audio/phn/voices/919361428_429890_429893_35744.ogg,919361428,055 9258644
1043664892_429908_429909_35326,../Data/audio/phn/voices/1043664892_429908_429909_35326.ogg,1043664892,012 5446557
919361428_429906_429911_35305,../Data/audio/phn/voices/919361428_429906_429911_35305.ogg,919361428,012 7477533
1043664892_429914_429918_35594,../Data/audio/phn/voices/1043664892_429914_429918_35594.ogg,1043664892,051 7567522
1043664892_429982_429989_35264,../Data/audio/phn/voices/1043664892_429982_429989_35264.ogg,1043664892,010 5733478
1043664892_430206_430207_35813,../Data/audio/phn/voices/1043664892_430206_430207_35813.ogg,1043664892,070 7618523
1043664892_430254_430255_35621,../Data/audio/phn/voices/1043664892_430254_430255_35621.ogg,1043664892,051 8475656
1043664892_430296_430297_35588,../Data/audio/phn/voices/1043664892_430296_430297_35588.ogg,1043664892,051 6257421
1043664892_430389_430390_35369,../Data/audio/phn/voices/1043664892_430389_430390_35369.ogg,1043664892,012 2764468
1043664892_430391_430392_35374,../Data/audio/phn/voices/1043664892_430391_430392_35374.ogg,1043664892,012 8237663
860296669_430459_430466_35618,../Data/audio/phn/voices/860296669_430459_430466_35618.ogg,860296669,051 7526636
860296669_430556_430557_36140,../Data/audio/phn/voices/860296669_430556_430557_36140.ogg,860296669,099 4562957
1043664892_430686_430689_35945,../Data/audio/phn/voices/1043664892_430686_430689_35945.ogg,1043664892,077 9998798
860296669_430849_430850_35363,../Data/audio/phn/voices/860296669_430849_430850_35363.ogg,860296669,012 3868617
860296669_430961_430962_35395,../Data/audio/phn/voices/860296669_430961_430962_35395.ogg,860296669,012 5992281
860296669_431059_431060_36093,../Data/audio/phn/voices/860296669_431059_431060_36093.ogg,860296669,099 2678814
763941567_431249_431251_35910,../Data/audio/phn/voices/763941567_431249_431251_35910.ogg,763941567,077 9827582
763941567_431294_431297_35854,../Data/audio/phn/voices/763941567_431294_431297_35854.ogg,763941567,070 7415149
763941567_431353_431354_36023,../Data/audio/phn/voices/763941567_431353_431354_36023.ogg,763941567,077 1417271
763941567_431437_431442_36051,../Data/audio/phn/voices/763941567_431437_431442_36051.ogg,763941567,099 7349477
1269496718_431465_431466_35398,../Data/audio/phn/voices/1269496718_431465_431466_35398.ogg,1269496718,012 7227145
1269496718_431477_431480_35560,../Data/audio/phn/voices/1269496718_431477_431480_35560.ogg,1269496718,051 5632899
1269496718_431499_431502_35475,../Data/audio/phn/voices/1269496718_431499_431502_35475.ogg,1269496718,050 3759646
763941567_431551_431553_35723,../Data/audio/phn/voices/763941567_431551_431553_35723.ogg,763941567,055 4895736
763941567_431585_431588_35188,../Data/audio/phn/voices/763941567_431585_431588_35188.ogg,763941567,010 1213513
763941567_431663_431668_35539,../Data/audio/phn/voices/763941567_431663_431668_35539.ogg,763941567,051 4721436
763941567_431687_431690_35324,../Data/audio/phn/voices/763941567_431687_431690_35324.ogg,763941567,012 3297161
763941567_431761_431764_36015,../Data/audio/phn/voices/763941567_431761_431764_36015.ogg,763941567,077 8521421
1269496718_431767_431770_35969,../Data/audio/phn/voices/1269496718_431767_431770_35969.ogg,1269496718,077 7748182
1269496718_431929_431930_35652,../Data/audio/phn/voices/1269496718_431929_431930_35652.ogg,1269496718,051 1883832
1269496718_431998_431999_35882,../Data/audio/phn/voices/1269496718_431998_431999_35882.ogg,1269496718,070 6916338
1269496718_432069_432070_35310,../Data/audio/phn/voices/1269496718_432069_432070_35310.ogg,1269496718,012 1661358
1269496718_432091_432092_35801,../Data/audio/phn/voices/1269496718_432091_432092_35801.ogg,1269496718,070 6374336
1269496718_432175_432176_35223,../Data/audio/phn/voices/1269496718_432175_432176_35223.ogg,1269496718,010 4426182
1269496718_432181_432182_35900,../Data/audio/phn/voices/1269496718_432181_432182_35900.ogg,1269496718,070 4341529
763941567_432451_432456_35373,../Data/audio/phn/voices/763941567_432451_432456_35373.ogg,763941567,012 2641335
763941567_432569_432570_35842,../Data/audio/phn/voices/763941567_432569_432570_35842.ogg,763941567,070 6673657
954206432_432739_432743_35919,../Data/audio/phn/voices/954206432_432739_432743_35919.ogg,954206432,077 1158411
954206432_432773_432780_35839,../Data/audio/phn/voices/954206432_432773_432780_35839.ogg,954206432,070 4499138
954206432_432831_432837_35993,../Data/audio/phn/voices/954206432_432831_432837_35993.ogg,954206432,077 5778783
1269496718_433133_433134_35493,../Data/audio/phn/voices/1269496718_433133_433134_35493.ogg,1269496718,050 3448135
1269496718_433191_433194_35657,../Data/audio/phn/voices/1269496718_433191_433194_35657.ogg,1269496718,051 9449953
1269496718_433229_433236_35438,../Data/audio/phn/voices/1269496718_433229_433236_35438.ogg,1269496718,050 7829245
912272968_433468_433471_35981,../Data/audio/phn/voices/912272968_433468_433471_35981.ogg,912272968,077 1981142
1269496718_433612_433614_35650,../Data/audio/phn/voices/1269496718_433612_433614_35650.ogg,1269496718,051 6497968
912272968_433635_433638_35520,../Data/audio/phn/voices/912272968_433635_433638_35520.ogg,912272968,050 6565563
912272968_433743_433748_35531,../Data/audio/phn/voices/912272968_433743_433748_35531.ogg,912272968,050 5946586
1269496718_433795_433800_35828,../Data/audio/phn/voices/1269496718_433795_433800_35828.ogg,1269496718,070 7229888
1269496718_433903_433904_35620,../Data/audio/phn/voices/1269496718_433903_433904_35620.ogg,1269496718,051 1968283
912272968_433955_433958_35899,../Data/audio/phn/voices/912272968_433955_433958_35899.ogg,912272968,070 9468874
954206432_434014_434018_35367,../Data/audio/phn/voices/954206432_434014_434018_35367.ogg,954206432,012 3463172
912272968_434110_434113_35458,../Data/audio/phn/voices/912272968_434110_434113_35458.ogg,912272968,050 2174177
912272968_434339_434340_35349,../Data/audio/phn/voices/912272968_434339_434340_35349.ogg,912272968,012 6274726
912272968_434973_434978_35840,../Data/audio/phn/voices/912272968_434973_434978_35840.ogg,912272968,070 6851266
912272968_435083_435086_35353,../Data/audio/phn/voices/912272968_435083_435086_35353.ogg,912272968,012 2928854
619589413_435369_435374_35336,../Data/audio/phn/voices/619589413_435369_435374_35336.ogg,619589413,012 6737484
341881303_435444_435465_35944,../Data/audio/phn/voices/341881303_435444_435465_35944.ogg,341881303,077 3113432
341881303_435527_435539_35877,../Data/audio/phn/voices/341881303_435527_435539_35877.ogg,341881303,070 3512318
860296669_435593_435609_35486,../Data/audio/phn/voices/860296669_435593_435609_35486.ogg,860296669,050 3488348
1269496718_435766_435775_35727,../Data/audio/phn/voices/1269496718_435766_435775_35727.ogg,1269496718,055 5999591
1269496718_435864_435869_35602,../Data/audio/phn/voices/1269496718_435864_435869_35602.ogg,1269496718,051 2421973
619589413_435865_435878_35454,../Data/audio/phn/voices/619589413_435865_435878_35454.ogg,619589413,050 6214882
619589413_436272_436280_35575,../Data/audio/phn/voices/619589413_436272_436280_35575.ogg,619589413,051 6113364
619589413_436540_436548_36082,../Data/audio/phn/voices/619589413_436540_436548_36082.ogg,619589413,099 1278472
860296669_436562_436570_35596,../Data/audio/phn/voices/860296669_436562_436570_35596.ogg,860296669,051 4616186
619589413_436721_436731_36029,../Data/audio/phn/voices/619589413_436721_436731_36029.ogg,619589413,077 6878996
912272968_436744_436755_35989,../Data/audio/phn/voices/912272968_436744_436755_35989.ogg,912272968,077 9845723
1269496718_436750_436758_35278,../Data/audio/phn/voices/1269496718_436750_436758_35278.ogg,1269496718,010 3598869
619589413_436760_436768_36117,../Data/audio/phn/voices/619589413_436760_436768_36117.ogg,619589413,099 7157781
1269496718_436769_436778_35303,../Data/audio/phn/voices/1269496718_436769_436778_35303.ogg,1269496718,012 4387258
619589413_436828_436831_35940,../Data/audio/phn/voices/619589413_436828_436831_35940.ogg,619589413,077 5583358
1269496718_436859_436868_35212,../Data/audio/phn/voices/1269496718_436859_436868_35212.ogg,1269496718,010 1352463
912272968_437129_437146_36010,../Data/audio/phn/voices/912272968_437129_437146_36010.ogg,912272968,077 4213658
341881303_437352_437373_35545,../Data/audio/phn/voices/341881303_437352_437373_35545.ogg,341881303,051 5541565
341881303_437512_437521_35193,../Data/audio/phn/voices/341881303_437512_437521_35193.ogg,341881303,010 6555315
619589413_437595_437601_35821,../Data/audio/phn/voices/619589413_437595_437601_35821.ogg,619589413,070 8468139
341881303_437980_437988_35760,../Data/audio/phn/voices/341881303_437980_437988_35760.ogg,341881303,055 4294598
912272968_438078_438085_35717,../Data/audio/phn/voices/912272968_438078_438085_35717.ogg,912272968,055 2378277
341881303_438138_438147_35814,../Data/audio/phn/voices/341881303_438138_438147_35814.ogg,341881303,070 1334797
341881303_438224_438231_35606,../Data/audio/phn/voices/341881303_438224_438231_35606.ogg,341881303,051 9588396
