audio,audio_filepath,speaker,transcript
1150481435_414282_414285_28875,../Data/audio/dat/voices/1150481435_414282_414285_28875.ogg,1150481435,aprelin 2-i 1919-cu il
1150481435_414290_414293_27765,../Data/audio/dat/voices/1150481435_414290_414293_27765.ogg,1150481435,2022-ci ilin aprelin 29-u
910545275_414298_414299_31531,../Data/audio/dat/voices/910545275_414298_414299_31531.ogg,910545275,iyirmi səkkizin yanvar ayı
910545275_414300_414301_27210,../Data/audio/dat/voices/910545275_414300_414301_27210.ogg,910545275,1939-cu ilin iyunun 7-i
1150481435_414330_414333_31181,../Data/audio/dat/voices/1150481435_414330_414333_31181.ogg,1150481435,qırx səkkizin iyul ayı
1150481435_414368_414371_29590,../Data/audio/dat/voices/1150481435_414368_414371_29590.ogg,1150481435,17.02.2006
1150481435_414382_414383_30924,../Data/audio/dat/voices/1150481435_414382_414383_30924.ogg,1150481435,on yeddi may 1957
910545275_414394_414396_27734,../Data/audio/dat/voices/910545275_414394_414396_27734.ogg,910545275,1929-cu ilin iyulun 11-i
910545275_414416_414419_27783,../Data/audio/dat/voices/910545275_414416_414419_27783.ogg,910545275,1917-ci ilin iyulun 13-ü
1150481435_414428_414429_29273,../Data/audio/dat/voices/1150481435_414428_414429_29273.ogg,1150481435,09.06.2023
1150481435_414430_414431_28627,../Data/audio/dat/voices/1150481435_414430_414431_28627.ogg,1150481435,iyunun 18-i 1919-cu il
1150481435_414466_414467_30960,../Data/audio/dat/voices/1150481435_414466_414467_30960.ogg,1150481435,on sentyabr 1976
1150481435_414474_414475_29920,../Data/audio/dat/voices/1150481435_414474_414475_29920.ogg,1150481435,10.05.2004
1150481435_414478_414479_30621,../Data/audio/dat/voices/1150481435_414478_414479_30621.ogg,1150481435,iyirmi altı oktyabr 1979
1150481435_414480_414481_30897,../Data/audio/dat/voices/1150481435_414480_414481_30897.ogg,1150481435,yeddi iyun 1964
1150481435_414486_414487_31216,../Data/audio/dat/voices/1150481435_414486_414487_31216.ogg,1150481435,yetmiş üçün yanvar ayı
1150481435_414494_414495_28669,../Data/audio/dat/voices/1150481435_414494_414495_28669.ogg,1150481435,iyulun 7-i 1903-cü il
1150481435_414526_414529_27283,../Data/audio/dat/voices/1150481435_414526_414529_27283.ogg,1150481435,2005-ci ilin sentyabrın 8-i
1150481435_414544_414545_29036,../Data/audio/dat/voices/1150481435_414544_414545_29036.ogg,1150481435,dekabrın 22-i 1982-ci il
910545275_414542_414549_32124,../Data/audio/dat/voices/910545275_414542_414549_32124.ogg,910545275,əlli birin yanvar ayı
1150481435_414564_414567_29236,../Data/audio/dat/voices/1150481435_414564_414567_29236.ogg,1150481435,07.12.1913
1150481435_414568_414571_29950,../Data/audio/dat/voices/1150481435_414568_414571_29950.ogg,1150481435,29.09.1986
1150481435_414632_414635_30361,../Data/audio/dat/voices/1150481435_414632_414635_30361.ogg,1150481435,iyirmi beş may 2024
910545275_414643_414647_27871,../Data/audio/dat/voices/910545275_414643_414647_27871.ogg,910545275,1923-cü ilin noyabrın 19-u
910545275_414672_414675_29175,../Data/audio/dat/voices/910545275_414672_414675_29175.ogg,910545275,21.05.1982
910545275_414712_414714_31762,../Data/audio/dat/voices/910545275_414712_414714_31762.ogg,910545275,iyirmi ikinin avqust ayı
1150481435_414746_414747_27768,../Data/audio/dat/voices/1150481435_414746_414747_27768.ogg,1150481435,1901-ci ilin martın 23-ü
1150481435_414752_414753_30943,../Data/audio/dat/voices/1150481435_414752_414753_30943.ogg,1150481435,on səkkiz fevral 1965
1150481435_414766_414767_28213,../Data/audio/dat/voices/1150481435_414766_414767_28213.ogg,1150481435,dekabrın 6-ı 1917-ci il
910545275_414802_414803_28369,../Data/audio/dat/voices/910545275_414802_414803_28369.ogg,910545275,noyabrın 14-ü 2006-cı il
910545275_414816_414817_27550,../Data/audio/dat/voices/910545275_414816_414817_27550.ogg,910545275,1903-cü ilin noyabrın 3-ü
910545275_414867_414868_30607,../Data/audio/dat/voices/910545275_414867_414868_30607.ogg,910545275,iyirmi dörd sentyabr 1986
910545275_414879_414880_28470,../Data/audio/dat/voices/910545275_414879_414880_28470.ogg,910545275,martın 29-u 2001-ci il
910545275_414887_414888_30355,../Data/audio/dat/voices/910545275_414887_414888_30355.ogg,910545275,on yeddi dekabr 1984
910545275_414889_414890_29784,../Data/audio/dat/voices/910545275_414889_414890_29784.ogg,910545275,05.10.2022
910545275_414897_414898_31038,../Data/audio/dat/voices/910545275_414897_414898_31038.ogg,910545275,iyirmi altı oktyabr 1996
910545275_414927_414928_30490,../Data/audio/dat/voices/910545275_414927_414928_30490.ogg,910545275,on doqquz iyul 2008
910545275_414963_414964_28143,../Data/audio/dat/voices/910545275_414963_414964_28143.ogg,910545275,1939-cu ilin sentyabrın 26-ı
910545275_414997_414998_31448,../Data/audio/dat/voices/910545275_414997_414998_31448.ogg,910545275,iyirmi ikinin may ayı
910545275_415009_415010_28214,../Data/audio/dat/voices/910545275_415009_415010_28214.ogg,910545275,oktyabrın 1-i 1939-cu il
910545275_415061_415062_27445,../Data/audio/dat/voices/910545275_415061_415062_27445.ogg,910545275,1959-cu ilin avqustun 10-u
910545275_415065_415066_28184,../Data/audio/dat/voices/910545275_415065_415066_28184.ogg,910545275,iyulun 6-ı 1916-cı il
910545275_415091_415092_29719,../Data/audio/dat/voices/910545275_415091_415092_29719.ogg,910545275,15.05.1937
910545275_415093_415094_28043,../Data/audio/dat/voices/910545275_415093_415094_28043.ogg,910545275,2023-cü ilin avqustun 3-ü
910545275_415099_415100_27330,../Data/audio/dat/voices/910545275_415099_415100_27330.ogg,910545275,1949-cu ilin avqustun 3-ü
910545275_415115_415116_29984,../Data/audio/dat/voices/910545275_415115_415116_29984.ogg,910545275,07.05.2020
910545275_415163_415167_31228,../Data/audio/dat/voices/910545275_415163_415167_31228.ogg,910545275,ikimin beşin fevral ayı
910545275_415199_415200_30797,../Data/audio/dat/voices/910545275_415199_415200_30797.ogg,910545275,iyirmi may 1989
910545275_415247_415248_30652,../Data/audio/dat/voices/910545275_415247_415248_30652.ogg,910545275,altı sentyabr 2021
910545275_415257_415258_28587,../Data/audio/dat/voices/910545275_415257_415258_28587.ogg,910545275,oktyabrın 20-i 1983-cü il
910545275_415261_415262_28716,../Data/audio/dat/voices/910545275_415261_415262_28716.ogg,910545275,yanvarın 29-u 1992-ci il
910545275_415289_415290_27510,../Data/audio/dat/voices/910545275_415289_415290_27510.ogg,910545275,1925-ci ilin aprelin 16-i
910545275_415307_415308_27937,../Data/audio/dat/voices/910545275_415307_415308_27937.ogg,910545275,2006-cı ilin aprelin 9-u
910545275_415335_415336_30231,../Data/audio/dat/voices/910545275_415335_415336_30231.ogg,910545275,on yeddi avqust 1947
910545275_415345_415346_30415,../Data/audio/dat/voices/910545275_415345_415346_30415.ogg,910545275,on iki sentyabr 1910
910545275_415355_415356_31677,../Data/audio/dat/voices/910545275_415355_415356_31677.ogg,910545275,ikimin doqquzun yanvar ayı
910545275_415363_415364_29740,../Data/audio/dat/voices/910545275_415363_415364_29740.ogg,910545275,15.02.1940
910545275_415379_415380_31668,../Data/audio/dat/voices/910545275_415379_415380_31668.ogg,910545275,qırx dördün aprel ayı
910545275_415403_415404_31276,../Data/audio/dat/voices/910545275_415403_415404_31276.ogg,910545275,yetmiş yeddinin fevral ayı
910545275_415429_415430_28425,../Data/audio/dat/voices/910545275_415429_415430_28425.ogg,910545275,iyulun 1-i 1912-ci il
910545275_415487_415488_31085,../Data/audio/dat/voices/910545275_415487_415488_31085.ogg,910545275,on yeddi iyul 1928
910545275_415517_415518_28593,../Data/audio/dat/voices/910545275_415517_415518_28593.ogg,910545275,sentyabrın 26-ı 1987-ci il
910545275_415527_415528_31964,../Data/audio/dat/voices/910545275_415527_415528_31964.ogg,910545275,otuz beşin sentyabr ayı
910545275_415537_415538_30698,../Data/audio/dat/voices/910545275_415537_415538_30698.ogg,910545275,üç fevral 1939
910545275_415577_415578_32084,../Data/audio/dat/voices/910545275_415577_415578_32084.ogg,910545275,yetmiş beşin iyun ayı
910545275_415589_415590_31789,../Data/audio/dat/voices/910545275_415589_415590_31789.ogg,910545275,əlli altının oktyabr ayı
910545275_415613_415614_28406,../Data/audio/dat/voices/910545275_415613_415614_28406.ogg,910545275,martın 26-ı 2018-ci il
910545275_415619_415620_29404,../Data/audio/dat/voices/910545275_415619_415620_29404.ogg,910545275,26.01.1950
910545275_415635_415636_29325,../Data/audio/dat/voices/910545275_415635_415636_29325.ogg,910545275,28.01.2024
910545275_415647_415648_30565,../Data/audio/dat/voices/910545275_415647_415648_30565.ogg,910545275,on üç yanvar 1967
910545275_415649_415650_28036,../Data/audio/dat/voices/910545275_415649_415650_28036.ogg,910545275,1978-ci ilin mayın 21-i
910545275_415661_415662_31503,../Data/audio/dat/voices/910545275_415661_415662_31503.ogg,910545275,qırx dördün iyul ayı
910545275_415673_415674_27740,../Data/audio/dat/voices/910545275_415673_415674_27740.ogg,910545275,1908-ci ilin fevralın 29-u
910545275_415731_415732_31777,../Data/audio/dat/voices/910545275_415731_415732_31777.ogg,910545275,doxsan beşin fevral ayı
910545275_415789_415790_28022,../Data/audio/dat/voices/910545275_415789_415790_28022.ogg,910545275,2006-cı ilin oktyabrın 23-ü
910545275_415795_415796_27512,../Data/audio/dat/voices/910545275_415795_415796_27512.ogg,910545275,1995-ci ilin yanvarın 28-i
910545275_415797_415798_27782,../Data/audio/dat/voices/910545275_415797_415798_27782.ogg,910545275,2017-ci ilin iyunun 15-i
910545275_415799_415800_28074,../Data/audio/dat/voices/910545275_415799_415800_28074.ogg,910545275,1943-cü ilin sentyabrın 24-ü
910545275_415803_415804_29441,../Data/audio/dat/voices/910545275_415803_415804_29441.ogg,910545275,05.12.1954
910545275_415835_415836_27625,../Data/audio/dat/voices/910545275_415835_415836_27625.ogg,910545275,2007-ci ilin dekabrın 31-i
910545275_415861_415862_31398,../Data/audio/dat/voices/910545275_415861_415862_31398.ogg,910545275,yetmiş beşin oktyabr ayı
1150481435_415889_415890_29676,../Data/audio/dat/voices/1150481435_415889_415890_29676.ogg,1150481435,25.04.1948
1150481435_415913_415914_31611,../Data/audio/dat/voices/1150481435_415913_415914_31611.ogg,1150481435,ikimin üçün yanvar ayı
1150481435_415917_415918_28237,../Data/audio/dat/voices/1150481435_415917_415918_28237.ogg,1150481435,mayın 20-i 2021-ci il
1150481435_415919_415920_27721,../Data/audio/dat/voices/1150481435_415919_415920_27721.ogg,1150481435,2006-cı ilin oktyabrın 26-ı
1150481435_415947_415948_31973,../Data/audio/dat/voices/1150481435_415947_415948_31973.ogg,1150481435,altımış yeddinin iyul ayı
1150481435_415958_415959_28480,../Data/audio/dat/voices/1150481435_415958_415959_28480.ogg,1150481435,aprelin 2-i 1906-cı il
1150481435_415962_415963_28389,../Data/audio/dat/voices/1150481435_415962_415963_28389.ogg,1150481435,martın 19-u 1981-ci il
1150481435_415992_415993_31263,../Data/audio/dat/voices/1150481435_415992_415993_31263.ogg,1150481435,otuz birin avqust ayı
1150481435_416012_416013_27398,../Data/audio/dat/voices/1150481435_416012_416013_27398.ogg,1150481435,2001-ci ilin noyabrın 22-i
1150481435_416018_416019_27194,../Data/audio/dat/voices/1150481435_416018_416019_27194.ogg,1150481435,1979-cu ilin yanvarın 5-i
1150481435_416026_416027_27302,../Data/audio/dat/voices/1150481435_416026_416027_27302.ogg,1150481435,1989-cu ilin aprelin 11-i
1150481435_416058_416059_28098,../Data/audio/dat/voices/1150481435_416058_416059_28098.ogg,1150481435,2017-ci ilin sentyabrın 27-i
1150481435_416074_416075_31345,../Data/audio/dat/voices/1150481435_416074_416075_31345.ogg,1150481435,otuz ikinin noyabr ayı
1150481435_416080_416081_30586,../Data/audio/dat/voices/1150481435_416080_416081_30586.ogg,1150481435,yeddi sentyabr 1962
1150481435_416116_416117_27931,../Data/audio/dat/voices/1150481435_416116_416117_27931.ogg,1150481435,1989-cu ilin sentyabrın 26-ı
1150481435_416124_416125_30913,../Data/audio/dat/voices/1150481435_416124_416125_30913.ogg,1150481435,səkkiz avqust 2017
1150481435_416134_416135_30683,../Data/audio/dat/voices/1150481435_416134_416135_30683.ogg,1150481435,otuz iyun 1925
1150481435_416144_416145_28729,../Data/audio/dat/voices/1150481435_416144_416145_28729.ogg,1150481435,dekabrın 1-i 1973-cü il
1150481435_416186_416187_27886,../Data/audio/dat/voices/1150481435_416186_416187_27886.ogg,1150481435,1936-cı ilin mayın 31-i
1150481435_416202_416203_27761,../Data/audio/dat/voices/1150481435_416202_416203_27761.ogg,1150481435,1962-ci ilin iyulun 4-ü
1150481435_416214_416215_30069,../Data/audio/dat/voices/1150481435_416214_416215_30069.ogg,1150481435,27.01.2008
1150481435_416216_416217_31253,../Data/audio/dat/voices/1150481435_416216_416217_31253.ogg,1150481435,doxsan səkkizin yanvar ayı
1150481435_416230_416231_29560,../Data/audio/dat/voices/1150481435_416230_416231_29560.ogg,1150481435,13.01.1984
1150481435_416242_416243_27737,../Data/audio/dat/voices/1150481435_416242_416243_27737.ogg,1150481435,2007-ci ilin sentyabrın 2-i
1150481435_416250_416251_32110,../Data/audio/dat/voices/1150481435_416250_416251_32110.ogg,1150481435,ikimin üçün may ayı
1150481435_416274_416275_28121,../Data/audio/dat/voices/1150481435_416274_416275_28121.ogg,1150481435,1985-ci ilin aprelin 6-ı
1150481435_416288_416289_30003,../Data/audio/dat/voices/1150481435_416288_416289_30003.ogg,1150481435,05.10.1940
1150481435_416298_416299_28018,../Data/audio/dat/voices/1150481435_416298_416299_28018.ogg,1150481435,1963-cü ilin noyabrın 31-i
1150481435_416322_416323_29640,../Data/audio/dat/voices/1150481435_416322_416323_29640.ogg,1150481435,09.10.1995
1150481435_416346_416347_29266,../Data/audio/dat/voices/1150481435_416346_416347_29266.ogg,1150481435,31.03.1963
1150481435_416378_416379_27309,../Data/audio/dat/voices/1150481435_416378_416379_27309.ogg,1150481435,1906-cı ilin fevralın 22-i
1150481435_416388_416389_28509,../Data/audio/dat/voices/1150481435_416388_416389_28509.ogg,1150481435,avqustun 24-ü 1967-ci il
1150481435_416416_416417_29837,../Data/audio/dat/voices/1150481435_416416_416417_29837.ogg,1150481435,22.08.1983
1150481435_416430_416431_30061,../Data/audio/dat/voices/1150481435_416430_416431_30061.ogg,1150481435,02.02.1934
1150481435_416496_416497_27204,../Data/audio/dat/voices/1150481435_416496_416497_27204.ogg,1150481435,1953-cü ilin avqustun 27-i
1150481435_416530_416531_28269,../Data/audio/dat/voices/1150481435_416530_416531_28269.ogg,1150481435,fevralın 8-i 1921-ci il
1150481435_416534_416535_30840,../Data/audio/dat/voices/1150481435_416534_416535_30840.ogg,1150481435,iyirmi üç aprel 1945
1150481435_416550_416551_28897,../Data/audio/dat/voices/1150481435_416550_416551_28897.ogg,1150481435,noyabrın 9-u 1924-cü il
1150481435_416576_416577_31453,../Data/audio/dat/voices/1150481435_416576_416577_31453.ogg,1150481435,səksən altının mart ayı
1150481435_416598_416599_30345,../Data/audio/dat/voices/1150481435_416598_416599_30345.ogg,1150481435,otuz bir oktyabr 1933
1150481435_416606_416607_28788,../Data/audio/dat/voices/1150481435_416606_416607_28788.ogg,1150481435,martın 13-ü 1993-cü il
1150481435_416620_416621_30596,../Data/audio/dat/voices/1150481435_416620_416621_30596.ogg,1150481435,on altı noyabr 1945
1150481435_416624_416625_30773,../Data/audio/dat/voices/1150481435_416624_416625_30773.ogg,1150481435,səkkiz fevral 1924
1150481435_416654_416655_29345,../Data/audio/dat/voices/1150481435_416654_416655_29345.ogg,1150481435,10.09.1947
1150481435_416656_416657_31052,../Data/audio/dat/voices/1150481435_416656_416657_31052.ogg,1150481435,on altı fevral 1985
1150481435_416719_416720_28275,../Data/audio/dat/voices/1150481435_416719_416720_28275.ogg,1150481435,iyulun 23-ü 2013-cü il
1150481435_416723_416724_28350,../Data/audio/dat/voices/1150481435_416723_416724_28350.ogg,1150481435,aprelin 3-ü 1979-cu il
1150481435_416725_416726_28623,../Data/audio/dat/voices/1150481435_416725_416726_28623.ogg,1150481435,martın 8-i 1935-ci il
1150481435_416737_416738_30150,../Data/audio/dat/voices/1150481435_416737_416738_30150.ogg,1150481435,17.06.1948
1150481435_416767_416768_28988,../Data/audio/dat/voices/1150481435_416767_416768_28988.ogg,1150481435,oktyabrın 29-u 1987-ci il
1150481435_416787_416788_28162,../Data/audio/dat/voices/1150481435_416787_416788_28162.ogg,1150481435,iyunun 19-u 1963-cü il
1150481435_416797_416798_29274,../Data/audio/dat/voices/1150481435_416797_416798_29274.ogg,1150481435,30.04.1908
1150481435_416809_416810_29589,../Data/audio/dat/voices/1150481435_416809_416810_29589.ogg,1150481435,17.09.2019
1150481435_416813_416814_30505,../Data/audio/dat/voices/1150481435_416813_416814_30505.ogg,1150481435,on səkkiz yanvar 1988
1150481435_416823_416824_30635,../Data/audio/dat/voices/1150481435_416823_416824_30635.ogg,1150481435,altı noyabr 1978
1150481435_416827_416828_29777,../Data/audio/dat/voices/1150481435_416827_416828_29777.ogg,1150481435,17.04.1918
575298922_416896_416897_28241,../Data/audio/dat/voices/575298922_416896_416897_28241.ogg,575298922,iyunun 9-u 1907-ci il
575298922_416948_416949_27531,../Data/audio/dat/voices/575298922_416948_416949_27531.ogg,575298922,1992-ci ilin oktyabrın 14-ü
575298922_416952_416953_30375,../Data/audio/dat/voices/575298922_416952_416953_30375.ogg,575298922,on üç sentyabr 2007
575298922_416966_416967_30148,../Data/audio/dat/voices/575298922_416966_416967_30148.ogg,575298922,20.07.1939
640339050_417018_417019_32159,../Data/audio/dat/voices/640339050_417018_417019_32159.ogg,640339050,otuz yeddinin avqust ayı
640339050_417022_417023_27665,../Data/audio/dat/voices/640339050_417022_417023_27665.ogg,640339050,1941-ci ilin noyabrın 10-u
640339050_417050_417051_29071,../Data/audio/dat/voices/640339050_417050_417051_29071.ogg,640339050,sentyabrın 15-i 2004-cü il
640339050_417070_417071_31517,../Data/audio/dat/voices/640339050_417070_417071_31517.ogg,640339050,səksən üçün fevral ayı
640339050_417096_417097_29566,../Data/audio/dat/voices/640339050_417096_417097_29566.ogg,640339050,07.10.1977
575298922_417194_417195_27215,../Data/audio/dat/voices/575298922_417194_417195_27215.ogg,575298922,1987-ci ilin yanvarın 27-i
575298922_417196_417197_27521,../Data/audio/dat/voices/575298922_417196_417197_27521.ogg,575298922,1928-ci ilin dekabrın 14-ü
575298922_417232_417233_30258,../Data/audio/dat/voices/575298922_417232_417233_30258.ogg,575298922,on iki dekabr 1997
575298922_417234_417235_31520,../Data/audio/dat/voices/575298922_417234_417235_31520.ogg,575298922,əlli birin oktyabr ayı
575298922_417238_417239_30632,../Data/audio/dat/voices/575298922_417238_417239_30632.ogg,575298922,on yeddi fevral 2023
575298922_417248_417249_27843,../Data/audio/dat/voices/575298922_417248_417249_27843.ogg,575298922,2016-cı ilin fevralın 25-i
575298922_417252_417253_31953,../Data/audio/dat/voices/575298922_417252_417253_31953.ogg,575298922,əlli üçün sentyabr ayı
575298922_417268_417269_30638,../Data/audio/dat/voices/575298922_417268_417269_30638.ogg,575298922,iyirmi doqquz aprel 1946
575298922_417292_417293_27888,../Data/audio/dat/voices/575298922_417292_417293_27888.ogg,575298922,2016-cı ilin iyulun 22-i
575298922_417296_417297_28206,../Data/audio/dat/voices/575298922_417296_417297_28206.ogg,575298922,mayın 6-ı 1999-cu il
575298922_417312_417313_28645,../Data/audio/dat/voices/575298922_417312_417313_28645.ogg,575298922,dekabrın 22-i 1921-ci il
575298922_417362_417363_28743,../Data/audio/dat/voices/575298922_417362_417363_28743.ogg,575298922,iyulun 30-u 1923-cü il
575298922_417370_417371_31191,../Data/audio/dat/voices/575298922_417370_417371_31191.ogg,575298922,ikimin yeddinin avqust ayı
575298922_417384_417385_30312,../Data/audio/dat/voices/575298922_417384_417385_30312.ogg,575298922,on dörd oktyabr 2022
575298922_417390_417391_32020,../Data/audio/dat/voices/575298922_417390_417391_32020.ogg,575298922,səksən səkkizin noyabr ayı
575298922_417392_417393_31693,../Data/audio/dat/voices/575298922_417392_417393_31693.ogg,575298922,iyirmi altının iyul ayı
575298922_417406_417407_29430,../Data/audio/dat/voices/575298922_417406_417407_29430.ogg,575298922,10.03.1918
575298922_417413_417414_31809,../Data/audio/dat/voices/575298922_417413_417414_31809.ogg,575298922,otuz altının may ayı
575298922_417423_417424_28941,../Data/audio/dat/voices/575298922_417423_417424_28941.ogg,575298922,dekabrın 25-i 1968-ci il
575298922_417435_417436_28118,../Data/audio/dat/voices/575298922_417435_417436_28118.ogg,575298922,1976-cı ilin iyunun 11-i
860296669_417451_417452_30593,../Data/audio/dat/voices/860296669_417451_417452_30593.ogg,860296669,on doqquz mart 2016
954206432_417509_417510_29885,../Data/audio/dat/voices/954206432_417509_417510_29885.ogg,954206432,04.03.1919
954206432_417529_417530_29375,../Data/audio/dat/voices/954206432_417529_417530_29375.ogg,954206432,29.09.1931
954206432_417533_417534_28951,../Data/audio/dat/voices/954206432_417533_417534_28951.ogg,954206432,sentyabrın 23-ü 1927-ci il
954206432_417567_417568_28295,../Data/audio/dat/voices/954206432_417567_417568_28295.ogg,954206432,noyabrın 1-i 1934-cü il
954206432_417627_417629_30500,../Data/audio/dat/voices/954206432_417627_417629_30500.ogg,954206432,beş yanvar 2003
5440156582_417636_417637_27211,../Data/audio/dat/voices/5440156582_417636_417637_27211.ogg,5440156582,2002-ci ilin noyabrın 12-i
954206432_417640_417644_29827,../Data/audio/dat/voices/954206432_417640_417644_29827.ogg,954206432,22.01.2014
954206432_417646_417649_27441,../Data/audio/dat/voices/954206432_417646_417649_27441.ogg,954206432,1952-ci ilin aprelin 3-ü
5440156582_417658_417659_28887,../Data/audio/dat/voices/5440156582_417658_417659_28887.ogg,5440156582,fevralın 16-i 1931-ci il
5440156582_417674_417684_27228,../Data/audio/dat/voices/5440156582_417674_417684_27228.ogg,5440156582,2017-ci ilin noyabrın 19-u
