audio,audio_filepath,speaker,transcript
341881303_441006_441007_39598,../Data/audio/tim/voices/341881303_441006_441007_39598.ogg,341881303,2 tamam
619589413_441026_441027_39571,../Data/audio/tim/voices/619589413_441026_441027_39571.ogg,619589413,7-ə işləmiş 5 dəqiqə
1269496718_442127_442128_39599,../Data/audio/tim/voices/1269496718_442127_442128_39599.ogg,1269496718,4 tamam
1297961140_442801_442826_39541,../Data/audio/tim/voices/1297961140_442801_442826_39541.ogg,1297961140,4-ə işləmiş 25 dəqiqə
575298922_443191_443193_39508,../Data/audio/tim/voices/575298922_443191_443193_39508.ogg,575298922,4-ə qalmış 10 dəqiqə
5196964268_443516_443517_39572,../Data/audio/tim/voices/5196964268_443516_443517_39572.ogg,5196964268,11-ə işləmiş 20 dəqiqə
575298922_443686_443687_39547,../Data/audio/tim/voices/575298922_443686_443687_39547.ogg,575298922,1-ə işləmiş 10 dəqiqə
1051072005_444037_444038_39496,../Data/audio/tim/voices/1051072005_444037_444038_39496.ogg,1051072005,5-ə qalmış 10 dəqiqə
1051072005_444095_444096_39437,../Data/audio/tim/voices/1051072005_444095_444096_39437.ogg,1051072005,6-a 5 dəqiqə işləmiş
1051072005_444521_444522_39494,../Data/audio/tim/voices/1051072005_444521_444522_39494.ogg,1051072005,1-ə qalmış 15 dəqiqə
575298922_444585_444587_39443,../Data/audio/tim/voices/575298922_444585_444587_39443.ogg,575298922,7-ə 10 dəqiqə işləmiş
575298922_445358_445359_39478,../Data/audio/tim/voices/575298922_445358_445359_39478.ogg,575298922,8-ə işləmiş
1043664892_445636_445640_39589,../Data/audio/tim/voices/1043664892_445636_445640_39589.ogg,1043664892,9-a işləmiş 15 dəqiqə
1043664892_445983_445987_39536,../Data/audio/tim/voices/1043664892_445983_445987_39536.ogg,1043664892,1-ə qalmış 5 dəqiqə
1013880018_446873_446885_39481,../Data/audio/tim/voices/1013880018_446873_446885_39481.ogg,1013880018,5-ə qalmış
619589413_447109_447113_39451,../Data/audio/tim/voices/619589413_447109_447113_39451.ogg,619589413,11-ə 5 dəqiqə işləmiş
1128232293_448003_448017_39459,../Data/audio/tim/voices/1128232293_448003_448017_39459.ogg,1128232293,2-ə 10 dəqiqə işləmiş
5591209497_449541_449551_39439,../Data/audio/tim/voices/5591209497_449541_449551_39439.ogg,5591209497,4-ə 20 dəqiqə işləmiş
763941567_450542_450545_39468,../Data/audio/tim/voices/763941567_450542_450545_39468.ogg,763941567,8-ə işləmiş
1128232293_450666_450777_39432,../Data/audio/tim/voices/1128232293_450666_450777_39432.ogg,1128232293,1-ə 10 dəqiqə işləmiş
713611046_452656_452664_39568,../Data/audio/tim/voices/713611046_452656_452664_39568.ogg,713611046,10-a işləmiş 10 dəqiqə
713611046_452982_453042_39579,../Data/audio/tim/voices/713611046_452982_453042_39579.ogg,713611046,3-ə işləmiş 10 dəqiqə
1878274529_453032_453043_39524,../Data/audio/tim/voices/1878274529_453032_453043_39524.ogg,1878274529,8-ə qalmış 15 dəqiqə
976055738_453538_453546_39602,../Data/audio/tim/voices/976055738_453538_453546_39602.ogg,976055738,7-nin yarısı
976055738_453897_453907_39441,../Data/audio/tim/voices/976055738_453897_453907_39441.ogg,976055738,5-ə 20 dəqiqə işləmiş
426881765_455594_455604_39450,../Data/audio/tim/voices/426881765_455594_455604_39450.ogg,426881765,1-ə 25 dəqiqə işləmiş
828296631_455643_455645_39490,../Data/audio/tim/voices/828296631_455643_455645_39490.ogg,828296631,1-ə qalmış 10 dəqiqə
5591209497_454808_455773_39607,../Data/audio/tim/voices/5591209497_454808_455773_39607.ogg,5591209497,11-in yarısı
527731854_457161_457165_39546,../Data/audio/tim/voices/527731854_457161_457165_39546.ogg,527731854,5-ə işləmiş 5 dəqiqə
713611046_457851_457860_39435,../Data/audio/tim/voices/713611046_457851_457860_39435.ogg,713611046,11-ə 15 dəqiqə işləmiş
713611046_457921_457935_39428,../Data/audio/tim/voices/713611046_457921_457935_39428.ogg,713611046,1-ə 15 dəqiqə işləmiş
763941567_458702_458709_39557,../Data/audio/tim/voices/763941567_458702_458709_39557.ogg,763941567,1-ə işləmiş 15 dəqiqə
1878274529_458988_458992_39588,../Data/audio/tim/voices/1878274529_458988_458992_39588.ogg,1878274529,9-a işləmiş 5 dəqiqə
575298922_459235_459242_39604,../Data/audio/tim/voices/575298922_459235_459242_39604.ogg,575298922,6-nın yarısı
527731854_459486_459494_39596,../Data/audio/tim/voices/527731854_459486_459494_39596.ogg,527731854,10 tamam
575298922_459503_459510_39532,../Data/audio/tim/voices/575298922_459503_459510_39532.ogg,575298922,12-ə qalmış 20 dəqiqə
1229817727_459840_459854_39507,../Data/audio/tim/voices/1229817727_459840_459854_39507.ogg,1229817727,6-a qalmış 20 dəqiqə
763941567_459903_459906_39504,../Data/audio/tim/voices/763941567_459903_459906_39504.ogg,763941567,7-ə qalmış 5 dəqiqə
763941567_460176_460182_39558,../Data/audio/tim/voices/763941567_460176_460182_39558.ogg,763941567,11-ə işləmiş 5 dəqiqə
1878274529_460260_460262_39548,../Data/audio/tim/voices/1878274529_460260_460262_39548.ogg,1878274529,5-ə işləmiş 10 dəqiqə
1082554792_460883_460892_39564,../Data/audio/tim/voices/1082554792_460883_460892_39564.ogg,1082554792,8-ə işləmiş 10 dəqiqə
1201653758_461131_461151_39549,../Data/audio/tim/voices/1201653758_461131_461151_39549.ogg,1201653758,9-a işləmiş 25 dəqiqə
1297961140_461315_461320_39493,../Data/audio/tim/voices/1297961140_461315_461320_39493.ogg,1297961140,11-ə qalmış 25 dəqiqə
1201653758_461448_461450_39448,../Data/audio/tim/voices/1201653758_461448_461450_39448.ogg,1201653758,5-ə 10 dəqiqə işləmiş
1297961140_461460_461461_39606,../Data/audio/tim/voices/1297961140_461460_461461_39606.ogg,1297961140,5-in yarısı
539261624_462104_462119_39569,../Data/audio/tim/voices/539261624_462104_462119_39569.ogg,539261624,10-a işləmiş 25 dəqiqə
815993798_462423_462433_39592,../Data/audio/tim/voices/815993798_462423_462433_39592.ogg,815993798,8 tamam
527731854_463303_463309_39590,../Data/audio/tim/voices/527731854_463303_463309_39590.ogg,527731854,8-ə işləmiş 15 dəqiqə
1201653758_464390_464397_39464,../Data/audio/tim/voices/1201653758_464390_464397_39464.ogg,1201653758,3-ə 10 dəqiqə işləmiş
539261624_465092_465095_39485,../Data/audio/tim/voices/539261624_465092_465095_39485.ogg,539261624,3-ə qalmış
815993798_465114_465117_39431,../Data/audio/tim/voices/815993798_465114_465117_39431.ogg,815993798,8-ə 15 dəqiqə işləmiş
5196964268_465452_465456_39517,../Data/audio/tim/voices/5196964268_465452_465456_39517.ogg,5196964268,7-ə qalmış 10 dəqiqə
1201653758_465645_465656_39522,../Data/audio/tim/voices/1201653758_465645_465656_39522.ogg,1201653758,5-ə qalmış 15 dəqiqə
640339050_466363_466378_39470,../Data/audio/tim/voices/640339050_466363_466378_39470.ogg,640339050,2-ə işləmiş
1128232293_466366_466381_39455,../Data/audio/tim/voices/1128232293_466366_466381_39455.ogg,1128232293,3-ə 20 dəqiqə işləmiş
527731854_466401_466409_39526,../Data/audio/tim/voices/527731854_466401_466409_39526.ogg,527731854,9-a qalmış 25 dəqiqə
828296631_466593_466602_39471,../Data/audio/tim/voices/828296631_466593_466602_39471.ogg,828296631,4-ə işləmiş
539261624_466763_466775_39484,../Data/audio/tim/voices/539261624_466763_466775_39484.ogg,539261624,6-a qalmış
1128232293_467052_467062_39570,../Data/audio/tim/voices/1128232293_467052_467062_39570.ogg,1128232293,12-ə işləmiş 10 dəqiqə
1128232293_468154_468165_39427,../Data/audio/tim/voices/1128232293_468154_468165_39427.ogg,1128232293,3-ə 5 dəqiqə işləmiş
1128232293_468691_468700_39447,../Data/audio/tim/voices/1128232293_468691_468700_39447.ogg,1128232293,12-ə 10 dəqiqə işləmiş
1229817727_469052_469057_39556,../Data/audio/tim/voices/1229817727_469052_469057_39556.ogg,1229817727,6-a işləmiş 10 dəqiqə
815993798_469279_469289_39518,../Data/audio/tim/voices/815993798_469279_469289_39518.ogg,815993798,3-ə qalmış 10 dəqiqə
815993798_469414_469419_39420,../Data/audio/tim/voices/815993798_469414_469419_39420.ogg,815993798,12-ə 25 dəqiqə işləmiş
828296631_469585_469592_39608,../Data/audio/tim/voices/828296631_469585_469592_39608.ogg,828296631,10-un yarısı
828296631_470679_470693_39462,../Data/audio/tim/voices/828296631_470679_470693_39462.ogg,828296631,9-a 20 dəqiqə işləmiş
892642911_471456_471463_39552,../Data/audio/tim/voices/892642911_471456_471463_39552.ogg,892642911,5-ə işləmiş 25 dəqiqə
1201653758_471602_471614_39434,../Data/audio/tim/voices/1201653758_471602_471614_39434.ogg,1201653758,8-ə 25 dəqiqə işləmiş
1201653758_471650_471658_39476,../Data/audio/tim/voices/1201653758_471650_471658_39476.ogg,1201653758,3-ə işləmiş
815993798_472467_472479_39498,../Data/audio/tim/voices/815993798_472467_472479_39498.ogg,815993798,4-ə qalmış 5 dəqiqə
892642911_472608_472618_39419,../Data/audio/tim/voices/892642911_472608_472618_39419.ogg,892642911,2-ə 5 dəqiqə işləmiş
1082554792_473106_473112_39542,../Data/audio/tim/voices/1082554792_473106_473112_39542.ogg,1082554792,2-ə işləmiş 10 dəqiqə
1082554792_473453_473491_39465,../Data/audio/tim/voices/1082554792_473453_473491_39465.ogg,1082554792,5-ə 25 dəqiqə işləmiş
1297961140_473687_473691_39594,../Data/audio/tim/voices/1297961140_473687_473691_39594.ogg,1297961140,5 tamam
1082554792_474661_474673_39495,../Data/audio/tim/voices/1082554792_474661_474673_39495.ogg,1082554792,3-ə qalmış 5 dəqiqə
314849420_475437_475456_39506,../Data/audio/tim/voices/314849420_475437_475456_39506.ogg,314849420,6-a qalmış 5 dəqiqə
976055738_476174_476185_39581,../Data/audio/tim/voices/976055738_476174_476185_39581.ogg,976055738,4-ə işləmiş 10 dəqiqə
2016758610_476494_476503_39488,../Data/audio/tim/voices/2016758610_476494_476503_39488.ogg,2016758610,10-a qalmış
1082554792_477985_477995_39421,../Data/audio/tim/voices/1082554792_477985_477995_39421.ogg,1082554792,9-a 10 dəqiqə işləmiş
713611046_478067_478078_39543,../Data/audio/tim/voices/713611046_478067_478078_39543.ogg,713611046,7-ə işləmiş 10 dəqiqə
713611046_478283_478304_39576,../Data/audio/tim/voices/713611046_478283_478304_39576.ogg,713611046,6-a işləmiş 25 dəqiqə
1347919237_478318_478324_39472,../Data/audio/tim/voices/1347919237_478318_478324_39472.ogg,1347919237,7-ə işləmiş
2016758610_478526_478536_39424,../Data/audio/tim/voices/2016758610_478526_478536_39424.ogg,2016758610,1-ə 20 dəqiqə işləmiş
2016758610_479561_479572_39461,../Data/audio/tim/voices/2016758610_479561_479572_39461.ogg,2016758610,7-ə 5 dəqiqə işləmiş
1347919237_479752_479756_39440,../Data/audio/tim/voices/1347919237_479752_479756_39440.ogg,1347919237,3-ə 25 dəqiqə işləmiş
671891258_479851_479859_39574,../Data/audio/tim/voices/671891258_479851_479859_39574.ogg,671891258,7-ə işləmiş 25 dəqiqə
1201653758_480575_480588_39426,../Data/audio/tim/voices/1201653758_480575_480588_39426.ogg,1201653758,6-a 15 dəqiqə işləmiş
809763511_481374_481382_39474,../Data/audio/tim/voices/809763511_481374_481382_39474.ogg,809763511,9-a işləmiş
2016758610_481464_481467_39584,../Data/audio/tim/voices/2016758610_481464_481467_39584.ogg,2016758610,2-ə işləmiş 20 dəqiqə
809763511_481554_481564_39452,../Data/audio/tim/voices/809763511_481554_481564_39452.ogg,809763511,11-ə 10 dəqiqə işləmiş
1347919237_481784_481796_39530,../Data/audio/tim/voices/1347919237_481784_481796_39530.ogg,1347919237,9-a qalmış 10 dəqiqə
2016758610_482917_482923_39417,../Data/audio/tim/voices/2016758610_482917_482923_39417.ogg,2016758610,12-ə 20 dəqiqə işləmiş
2016758610_483019_483025_39473,../Data/audio/tim/voices/2016758610_483019_483025_39473.ogg,2016758610,12-ə işləmiş
1347919237_483774_483781_39444,../Data/audio/tim/voices/1347919237_483774_483781_39444.ogg,1347919237,8-ə 20 dəqiqə işləmiş
1009209372_483919_483921_39486,../Data/audio/tim/voices/1009209372_483919_483921_39486.ogg,1009209372,11-ə qalmış
1347919237_484779_484780_39537,../Data/audio/tim/voices/1347919237_484779_484780_39537.ogg,1347919237,4-ə qalmış 25 dəqiqə
1009209372_484678_484833_39525,../Data/audio/tim/voices/1009209372_484678_484833_39525.ogg,1009209372,8-ə qalmış 20 dəqiqə
1347919237_485152_485160_39511,../Data/audio/tim/voices/1347919237_485152_485160_39511.ogg,1347919237,8-ə qalmış 25 dəqiqə
1347919237_485492_485506_39514,../Data/audio/tim/voices/1347919237_485492_485506_39514.ogg,1347919237,10-a qalmış 15 dəqiqə
329749591_486113_486114_39560,../Data/audio/tim/voices/329749591_486113_486114_39560.ogg,329749591,9-a işləmiş 20 dəqiqə
329749591_486393_486394_39491,../Data/audio/tim/voices/329749591_486393_486394_39491.ogg,329749591,12-ə qalmış 10 dəqiqə
329749591_487274_487275_39587,../Data/audio/tim/voices/329749591_487274_487275_39587.ogg,329749591,8-ə işləmiş 20 dəqiqə
329749591_487394_487395_39554,../Data/audio/tim/voices/329749591_487394_487395_39554.ogg,329749591,11-ə işləmiş 15 dəqiqə
